year,age,sex,mor
2035,113,female,100
2035,114,male,100
2035,114,female,100
2035,115,male,100
2035,115,female,100
2035,116,male,100
2035,116,female,100
2035,117,male,100
2035,117,female,100
2035,118,male,100
2035,118,female,100
2035,119,male,100
2035,119,female,100
2035,120,male,100
2035,120,female,100
2036,0,male,0.3208
2036,0,female,0.371
2036,1,male,0.0466
2036,1,female,0.0415
2036,2,male,0.0237
2036,2,female,0.0169
2036,3,male,0.017
2036,3,female,0.0107
2036,4,male,0.0122
2036,4,female,0.0075
2036,5,male,0.0085
2036,5,female,0.006
2036,6,male,0.0059
2036,6,female,0.0051
2036,7,male,0.004
2036,7,female,0.005
2036,8,male,0.0027
2036,8,female,0.0052
2036,9,male,0.0025
2036,9,female,0.0056
2036,10,male,0.0023
2036,10,female,0.0061
2036,11,male,0.0022
2036,11,female,0.0065
2036,12,male,0.002
2036,12,female,0.0067
2036,13,male,0.0019
2036,13,female,0.0069
2036,14,male,0.0037
2036,14,female,0.0072
2036,15,male,0.007
2036,15,female,0.0085
2036,16,male,0.013
2036,16,female,0.0108
2036,17,male,0.0232
2036,17,female,0.0147
2036,18,male,0.0364
2036,18,female,0.0198
2036,19,male,0.0499
2036,19,female,0.0243
2036,20,male,0.0577
2036,20,female,0.0268
2036,21,male,0.0586
2036,21,female,0.0266
2036,22,male,0.0544
2036,22,female,0.0248
2036,23,male,0.0489
2036,23,female,0.0227
2036,24,male,0.0443
2036,24,female,0.0211
2036,25,male,0.0406
2036,25,female,0.0199
2036,26,male,0.038
2036,26,female,0.0191
2036,27,male,0.036
2036,27,female,0.0186
2036,28,male,0.0347
2036,28,female,0.0184
2036,29,male,0.0341
2036,29,female,0.0187
2036,30,male,0.0341
2036,30,female,0.0192
2036,31,male,0.0347
2036,31,female,0.0201
2036,32,male,0.0358
2036,32,female,0.0212
2036,33,male,0.0373
2036,33,female,0.0225
2036,34,male,0.0393
2036,34,female,0.0241
2036,35,male,0.0417
2036,35,female,0.0259
2036,36,male,0.0447
2036,36,female,0.028
2036,37,male,0.0483
2036,37,female,0.0306
2036,38,male,0.0527
2036,38,female,0.0335
2036,39,male,0.0579
2036,39,female,0.037
2036,40,male,0.0642
2036,40,female,0.0411
2036,41,male,0.0716
2036,41,female,0.046
2036,42,male,0.0803
2036,42,female,0.0515
2036,43,male,0.0903
2036,43,female,0.058
2036,44,male,0.1016
2036,44,female,0.0651
2036,45,male,0.1143
2036,45,female,0.0731
2036,46,male,0.1279
2036,46,female,0.0816
2036,47,male,0.1426
2036,47,female,0.0905
2036,48,male,0.1582
2036,48,female,0.1
2036,49,male,0.1746
2036,49,female,0.1099
2036,50,male,0.1923
2036,50,female,0.1204
2036,51,male,0.2111
2036,51,female,0.1316
2036,52,male,0.2315
2036,52,female,0.1436
2036,53,male,0.2536
2036,53,female,0.1567
2036,54,male,0.2776
2036,54,female,0.1714
2036,55,male,0.3043
2036,55,female,0.1873
2036,56,male,0.3336
2036,56,female,0.2054
2036,57,male,0.366
2036,57,female,0.2252
2036,58,male,0.4017
2036,58,female,0.2473
2036,59,male,0.4413
2036,59,female,0.2717
2036,60,male,0.4849
2036,60,female,0.2987
2036,61,male,0.5327
2036,61,female,0.3281
2036,62,male,0.5848
2036,62,female,0.3601
2036,63,male,0.6422
2036,63,female,0.3952
2036,64,male,0.7054
2036,64,female,0.4339
2036,65,male,0.7755
2036,65,female,0.4768
2036,66,male,0.8529
2036,66,female,0.5237
2036,67,male,0.939
2036,67,female,0.576
2036,68,male,1.0351
2036,68,female,0.6341
2036,69,male,1.1425
2036,69,female,0.6992
2036,70,male,1.2621
2036,70,female,0.7721
2036,71,male,1.3957
2036,71,female,0.8539
2036,72,male,1.5456
2036,72,female,0.9464
2036,73,male,1.7133
2036,73,female,1.051
2036,74,male,1.9014
2036,74,female,1.1689
2036,75,male,2.1121
2036,75,female,1.3037
2036,76,male,2.3467
2036,76,female,1.4562
2036,77,male,2.6103
2036,77,female,1.6307
2036,78,male,2.9037
2036,78,female,1.8297
2036,79,male,3.2327
2036,79,female,2.0572
2036,80,male,3.5975
2036,80,female,2.3171
2036,81,male,4.0078
2036,81,female,2.6154
2036,82,male,4.4646
2036,82,female,2.9585
2036,83,male,4.9778
2036,83,female,3.3537
2036,84,male,5.5509
2036,84,female,3.8095
2036,85,male,6.1972
2036,85,female,4.337
2036,86,male,6.9187
2036,86,female,4.9459
2036,87,male,7.7374
2036,87,female,5.6557
2036,88,male,8.6604
2036,88,female,6.4795
2036,89,male,9.7067
2036,89,female,7.4398
2036,90,male,10.8954
2036,90,female,8.5626
2036,91,male,12.2538
2036,91,female,9.881
2036,92,male,13.7928
2036,92,female,11.4128
2036,93,male,15.5583
2036,93,female,13.2133
2036,94,male,17.5747
2036,94,female,15.3158
2036,95,male,19.8647
2036,95,female,17.7729
2036,96,male,22.4538
2036,96,female,20.6209
2036,97,male,25.5009
2036,97,female,23.9844
2036,98,male,29.0429
2036,98,female,27.8712
2036,99,male,33.4481
2036,99,female,31.9934
2036,100,male,38.5375
2036,100,female,36.7283
2036,101,male,44.2821
2036,101,female,42.0069
2036,102,male,50.8032
2036,102,female,47.8893
2036,103,male,57.7771
2036,103,female,54.4089
2036,104,male,65.3859
2036,104,female,61.2154
2036,105,male,72.7817
2036,105,female,68.043
2036,106,male,80.4681
2036,106,female,74.4408
2036,107,male,91.5516
2036,107,female,79.4613
2036,108,male,100
2036,108,female,81.9939
2036,109,male,100
2036,109,female,93.8254
2036,110,male,100
2036,110,female,100
2036,111,male,100
2036,111,female,100
2036,112,male,100
2036,112,female,100
2036,113,male,100
2036,113,female,100
2036,114,male,100
2036,114,female,100
2036,115,male,100
2036,115,female,100
2036,116,male,100
2036,116,female,100
2036,117,male,100
2036,117,female,100
2036,118,male,100
2036,118,female,100
2036,119,male,100
2036,119,female,100
2036,120,male,100
2036,120,female,100
2037,0,male,0.3151
2037,0,female,0.3649
2037,1,male,0.0466
2037,1,female,0.0411
2037,2,male,0.0237
2037,2,female,0.0167
2037,3,male,0.0169
2037,3,female,0.0104
2037,4,male,0.0122
2037,4,female,0.0073
2037,5,male,0.0085
2037,5,female,0.0058
2037,6,male,0.0057
2037,6,female,0.0049
2037,7,male,0.0039
2037,7,female,0.0048
2037,8,male,0.0026
2037,8,female,0.005
2037,9,male,0.0023
2037,9,female,0.0054
2037,10,male,0.0022
2037,10,female,0.0059
2037,11,male,0.002
2037,11,female,0.0063
2037,12,male,0.0019
2037,12,female,0.0065
2037,13,male,0.0016
2037,13,female,0.0067
2037,14,male,0.0034
2037,14,female,0.0071
2037,15,male,0.0067
2037,15,female,0.0083
2037,16,male,0.0127
2037,16,female,0.0106
2037,17,male,0.0227
2037,17,female,0.0145
2037,18,male,0.0361
2037,18,female,0.0194
2037,19,male,0.0495
2037,19,female,0.0242
2037,20,male,0.0573
2037,20,female,0.0265
2037,21,male,0.0581
2037,21,female,0.0265
2037,22,male,0.054
2037,22,female,0.0247
2037,23,male,0.0485
2037,23,female,0.0226
2037,24,male,0.0438
2037,24,female,0.0208
2037,25,male,0.0403
2037,25,female,0.0195
2037,26,male,0.0375
2037,26,female,0.0188
2037,27,male,0.0355
2037,27,female,0.0183
2037,28,male,0.0342
2037,28,female,0.0181
2037,29,male,0.0335
2037,29,female,0.0184
2037,30,male,0.0335
2037,30,female,0.0189
2037,31,male,0.0341
2037,31,female,0.0196
2037,32,male,0.0351
2037,32,female,0.0208
2037,33,male,0.0366
2037,33,female,0.0221
2037,34,male,0.0386
2037,34,female,0.0236
2037,35,male,0.0409
2037,35,female,0.0254
2037,36,male,0.0439
2037,36,female,0.0274
2037,37,male,0.0474
2037,37,female,0.03
2037,38,male,0.0517
2037,38,female,0.0329
2037,39,male,0.0569
2037,39,female,0.0363
2037,40,male,0.063
2037,40,female,0.0404
2037,41,male,0.0704
2037,41,female,0.0452
2037,42,male,0.079
2037,42,female,0.0507
2037,43,male,0.0888
2037,43,female,0.0569
2037,44,male,0.1
2037,44,female,0.0641
2037,45,male,0.1125
2037,45,female,0.0719
2037,46,male,0.126
2037,46,female,0.0804
2037,47,male,0.1405
2037,47,female,0.0892
2037,48,male,0.1559
2037,48,female,0.0986
2037,49,male,0.1722
2037,49,female,0.1084
2037,50,male,0.1894
2037,50,female,0.1186
2037,51,male,0.208
2037,51,female,0.1297
2037,52,male,0.2279
2037,52,female,0.1414
2037,53,male,0.2497
2037,53,female,0.1542
2037,54,male,0.2735
2037,54,female,0.1685
2037,55,male,0.2996
2037,55,female,0.1844
2037,56,male,0.3285
2037,56,female,0.2019
2037,57,male,0.3604
2037,57,female,0.2217
2037,58,male,0.3956
2037,58,female,0.2433
2037,59,male,0.4345
2037,59,female,0.2672
2037,60,male,0.4775
2037,60,female,0.2936
2037,61,male,0.5244
2037,61,female,0.3225
2037,62,male,0.5758
2037,62,female,0.3539
2037,63,male,0.6322
2037,63,female,0.3885
2037,64,male,0.6946
2037,64,female,0.4264
2037,65,male,0.7636
2037,65,female,0.4684
2037,66,male,0.8402
2037,66,female,0.5149
2037,67,male,0.9248
2037,67,female,0.566
2037,68,male,1.0194
2037,68,female,0.6236
2037,69,male,1.1252
2037,69,female,0.6874
2037,70,male,1.2435
2037,70,female,0.7591
2037,71,male,1.3753
2037,71,female,0.8399
2037,72,male,1.5229
2037,72,female,0.9307
2037,73,male,1.6884
2037,73,female,1.0337
2037,74,male,1.8736
2037,74,female,1.1504
2037,75,male,2.081
2037,75,female,1.2822
2037,76,male,2.3133
2037,76,female,1.433
2037,77,male,2.5721
2037,77,female,1.6039
2037,78,male,2.8622
2037,78,female,1.8
2037,79,male,3.1854
2037,79,female,2.0239
2037,80,male,3.5474
2037,80,female,2.2803
2037,81,male,3.9491
2037,81,female,2.5735
2037,82,male,4.401
2037,82,female,2.9109
2037,83,male,4.9046
2037,83,female,3.2994
2037,84,male,5.4711
2037,84,female,3.7482
2037,85,male,6.1048
2037,85,female,4.2666
2037,86,male,6.8207
2037,86,female,4.8681
2037,87,male,7.6226
2037,87,female,5.5641
2037,88,male,8.5339
2037,88,female,6.3768
2037,89,male,9.5656
2037,89,female,7.3225
2037,90,male,10.7377
2037,90,female,8.4273
2037,91,male,12.0749
2037,91,female,9.7219
2037,92,male,13.6091
2037,92,female,11.2445
2037,93,male,15.3447
2037,93,female,13.0142
2037,94,male,17.3391
2037,94,female,15.0961
2037,95,male,19.6271
2037,95,female,17.5243
2037,96,male,22.2169
2037,96,female,20.359
2037,97,male,25.1401
2037,97,female,23.6311
2037,98,male,28.6181
2037,98,female,27.458
2037,99,male,32.9731
2037,99,female,31.5444
2037,100,male,37.9552
2037,100,female,36.1507
2037,101,male,43.6522
2037,101,female,41.4342
2037,102,male,50.0047
2037,102,female,47.2463
2037,103,male,57.0825
2037,103,female,53.5892
2037,104,male,64.2942
2037,104,female,60.568
2037,105,male,72.3942
2037,105,female,67.5512
2037,106,male,78.1688
2037,106,female,73.6713
2037,107,male,85.8521
2037,107,female,77.2656
2037,108,male,100
2037,108,female,81.5445
2037,109,male,100
2037,109,female,100
2037,110,male,100
2037,110,female,100
2037,111,male,100
2037,111,female,100
2037,112,male,100
2037,112,female,100
2037,113,male,100
2037,113,female,100
2037,114,male,100
2037,114,female,100
2037,115,male,100
2037,115,female,100
2037,116,male,100
2037,116,female,100
2037,117,male,100
2037,117,female,100
2037,118,male,100
2037,118,female,100
2037,119,male,100
2037,119,female,100
2037,120,male,100
2037,120,female,100
2038,0,male,0.3096
2038,0,female,0.3596
2038,1,male,0.0466
2038,1,female,0.041
2038,2,male,0.0237
2038,2,female,0.0165
2038,3,male,0.0169
2038,3,female,0.0102
2038,4,male,0.012
2038,4,female,0.0071
2038,5,male,0.0084
2038,5,female,0.0056
2038,6,male,0.0057
2038,6,female,0.0048
2038,7,male,0.0037
2038,7,female,0.0046
2038,8,male,0.0025
2038,8,female,0.0048
2038,9,male,0.0022
2038,9,female,0.0054
2038,10,male,0.0022
2038,10,female,0.0058
2038,11,male,0.0023
2038,11,female,0.0061
2038,12,male,0.0018
2038,12,female,0.0065
2038,13,male,0.0023
2038,13,female,0.0065
2038,14,male,0.0032
2038,14,female,0.0071
2038,15,male,0.0064
2038,15,female,0.0081
2038,16,male,0.0131
2038,16,female,0.0105
2038,17,male,0.0225
2038,17,female,0.0143
2038,18,male,0.0357
2038,18,female,0.0194
2038,19,male,0.0492
2038,19,female,0.024
2038,20,male,0.057
2038,20,female,0.0263
2038,21,male,0.0577
2038,21,female,0.0263
2038,22,male,0.0536
2038,22,female,0.0245
2038,23,male,0.0481
2038,23,female,0.0222
2038,24,male,0.0434
2038,24,female,0.0206
2038,25,male,0.0397
2038,25,female,0.0194
2038,26,male,0.0371
2038,26,female,0.0185
2038,27,male,0.035
2038,27,female,0.018
2038,28,male,0.0337
2038,28,female,0.018
2038,29,male,0.033
2038,29,female,0.0181
2038,30,male,0.033
2038,30,female,0.0186
2038,31,male,0.0335
2038,31,female,0.0194
2038,32,male,0.0345
2038,32,female,0.0204
2038,33,male,0.036
2038,33,female,0.0217
2038,34,male,0.0378
2038,34,female,0.0232
2038,35,male,0.0402
2038,35,female,0.025
2038,36,male,0.0431
2038,36,female,0.027
2038,37,male,0.0466
2038,37,female,0.0295
2038,38,male,0.0508
2038,38,female,0.0324
2038,39,male,0.0559
2038,39,female,0.0357
2038,40,male,0.062
2038,40,female,0.0397
2038,41,male,0.0693
2038,41,female,0.0445
2038,42,male,0.0778
2038,42,female,0.05
2038,43,male,0.0875
2038,43,female,0.0561
2038,44,male,0.0985
2038,44,female,0.0631
2038,45,male,0.1108
2038,45,female,0.0708
2038,46,male,0.1243
2038,46,female,0.0793
2038,47,male,0.1386
2038,47,female,0.0881
2038,48,male,0.1538
2038,48,female,0.0973
2038,49,male,0.1699
2038,49,female,0.1069
2038,50,male,0.1869
2038,50,female,0.1171
2038,51,male,0.2051
2038,51,female,0.1279
2038,52,male,0.2248
2038,52,female,0.1396
2038,53,male,0.2461
2038,53,female,0.1521
2038,54,male,0.2695
2038,54,female,0.1661
2038,55,male,0.2952
2038,55,female,0.1816
2038,56,male,0.3237
2038,56,female,0.1991
2038,57,male,0.355
2038,57,female,0.2182
2038,58,male,0.3898
2038,58,female,0.2398
2038,59,male,0.428
2038,59,female,0.2635
2038,60,male,0.4703
2038,60,female,0.2892
2038,61,male,0.5167
2038,61,female,0.3176
2038,62,male,0.5672
2038,62,female,0.3485
2038,63,male,0.6229
2038,63,female,0.3824
2038,64,male,0.6843
2038,64,female,0.4198
2038,65,male,0.7523
2038,65,female,0.4611
2038,66,male,0.8277
2038,66,female,0.5068
2038,67,male,0.9116
2038,67,female,0.5578
2038,68,male,1.0047
2038,68,female,0.614
2038,69,male,1.1088
2038,69,female,0.6772
2038,70,male,1.2254
2038,70,female,0.7479
2038,71,male,1.356
2038,71,female,0.8275
2038,72,male,1.5017
2038,72,female,0.9173
2038,73,male,1.6647
2038,73,female,1.0185
2038,74,male,1.8475
2038,74,female,1.1334
2038,75,male,2.052
2038,75,female,1.2641
2038,76,male,2.2808
2038,76,female,1.412
2038,77,male,2.537
2038,77,female,1.5815
2038,78,male,2.8221
2038,78,female,1.7738
2038,79,male,3.1419
2038,79,female,1.9948
2038,80,male,3.4978
2038,80,female,2.2476
2038,81,male,3.8966
2038,81,female,2.5373
2038,82,male,4.3394
2038,82,female,2.8696
2038,83,male,4.8375
2038,83,female,3.2525
2038,84,male,5.3938
2038,84,female,3.6945
2038,85,male,6.0206
2038,85,female,4.2059
2038,86,male,6.7235
2038,86,female,4.7979
2038,87,male,7.5191
2038,87,female,5.4867
2038,88,male,8.4125
2038,88,female,6.2853
2038,89,male,9.4318
2038,89,female,7.2201
2038,90,male,10.5885
2038,90,female,8.3097
2038,91,male,11.9083
2038,91,female,9.5855
2038,92,male,13.4163
2038,92,female,11.0828
2038,93,male,15.1551
2038,93,female,12.8472
2038,94,male,17.1178
2038,94,female,14.8961
2038,95,male,19.3801
2038,95,female,17.3062
2038,96,male,21.9747
2038,96,female,20.1124
2038,97,male,24.9051
2038,97,female,23.3817
2038,98,male,28.2418
2038,98,female,27.1035
2038,99,male,32.512
2038,99,female,31.1328
2038,100,male,37.4584
2038,100,female,35.6954
2038,101,male,43.0592
2038,101,female,40.8323
2038,102,male,49.3608
2038,102,female,46.6503
2038,103,male,56.2153
2038,103,female,52.9332
2038,104,male,63.5204
2038,104,female,59.5894
2038,105,male,71.1191
2038,105,female,66.7874
2038,106,male,78.7119
2038,106,female,73.0209
2038,107,male,85.9077
2038,107,female,78.0207
2038,108,male,86.5071
2038,108,female,79.6717
2038,109,male,100
2038,109,female,100
2038,110,male,100
2038,110,female,100
2038,111,male,100
2038,111,female,100
2038,112,male,100
2038,112,female,100
2038,113,male,100
2038,113,female,100
2038,114,male,100
2038,114,female,100
2038,115,male,100
2038,115,female,100
2038,116,male,100
2038,116,female,100
2038,117,male,100
2038,117,female,100
2038,118,male,100
2038,118,female,100
2038,119,male,100
2038,119,female,100
2038,120,male,100
2038,120,female,100
2039,0,male,0.3043
2039,0,female,0.3538
2039,1,male,0.0466
2039,1,female,0.0408
2039,2,male,0.0237
2039,2,female,0.0164
2039,3,male,0.0168
2039,3,female,0.0101
2039,4,male,0.0119
2039,4,female,0.007
2039,5,male,0.0083
2039,5,female,0.0054
2039,6,male,0.0056
2039,6,female,0.0048
2039,7,male,0.0036
2039,7,female,0.0044
2039,8,male,0.0023
2039,8,female,0.0046
2039,9,male,0.0022
2039,9,female,0.0052
2039,10,male,0.0023
2039,10,female,0.0056
2039,11,male,0.0023
2039,11,female,0.0061
2039,12,male,0.0018
2039,12,female,0.0063
2039,13,male,0.0022
2039,13,female,0.0063
2039,14,male,0.0031
2039,14,female,0.0069
2039,15,male,0.0061
2039,15,female,0.0081
2039,16,male,0.0127
2039,16,female,0.0105
2039,17,male,0.022
2039,17,female,0.0142
2039,18,male,0.0354
2039,18,female,0.019
2039,19,male,0.0488
2039,19,female,0.0238
2039,20,male,0.0566
2039,20,female,0.0261
2039,21,male,0.0573
2039,21,female,0.0259
2039,22,male,0.0532
2039,22,female,0.0242
2039,23,male,0.0476
2039,23,female,0.0221
2039,24,male,0.043
2039,24,female,0.0203
2039,25,male,0.0393
2039,25,female,0.0191
2039,26,male,0.0366
2039,26,female,0.0182
2039,27,male,0.0346
2039,27,female,0.0177
2039,28,male,0.0332
2039,28,female,0.0175
2039,29,male,0.0326
2039,29,female,0.0178
2039,30,male,0.0326
2039,30,female,0.0183
2039,31,male,0.0329
2039,31,female,0.0191
2039,32,male,0.0339
2039,32,female,0.0201
2039,33,male,0.0353
2039,33,female,0.0213
2039,34,male,0.0371
2039,34,female,0.0228
2039,35,male,0.0395
2039,35,female,0.0245
2039,36,male,0.0423
2039,36,female,0.0266
2039,37,male,0.0457
2039,37,female,0.0289
2039,38,male,0.0499
2039,38,female,0.0318
2039,39,male,0.055
2039,39,female,0.0351
2039,40,male,0.0609
2039,40,female,0.0391
2039,41,male,0.0682
2039,41,female,0.0438
2039,42,male,0.0765
2039,42,female,0.0491
2039,43,male,0.0862
2039,43,female,0.0553
2039,44,male,0.097
2039,44,female,0.0622
2039,45,male,0.1091
2039,45,female,0.0699
2039,46,male,0.1224
2039,46,female,0.078
2039,47,male,0.1366
2039,47,female,0.0868
2039,48,male,0.1517
2039,48,female,0.0959
2039,49,male,0.1675
2039,49,female,0.1055
2039,50,male,0.1844
2039,50,female,0.1155
2039,51,male,0.2023
2039,51,female,0.1262
2039,52,male,0.2215
2039,52,female,0.1375
2039,53,male,0.2426
2039,53,female,0.15
2039,54,male,0.2654
2039,54,female,0.1637
2039,55,male,0.2909
2039,55,female,0.179
2039,56,male,0.3189
2039,56,female,0.1959
2039,57,male,0.3498
2039,57,female,0.215
2039,58,male,0.3841
2039,58,female,0.236
2039,59,male,0.4217
2039,59,female,0.2595
2039,60,male,0.4633
2039,60,female,0.285
2039,61,male,0.509
2039,61,female,0.3127
2039,62,male,0.5589
2039,62,female,0.343
2039,63,male,0.6137
2039,63,female,0.3763
2039,64,male,0.6742
2039,64,female,0.4129
2039,65,male,0.7411
2039,65,female,0.4537
2039,66,male,0.8156
2039,66,female,0.4986
2039,67,male,0.8981
2039,67,female,0.5485
2039,68,male,0.9904
2039,68,female,0.6043
2039,69,male,1.0929
2039,69,female,0.6662
2039,70,male,1.2077
2039,70,female,0.7362
2039,71,male,1.3365
2039,71,female,0.8144
2039,72,male,1.4807
2039,72,female,0.9028
2039,73,male,1.6416
2039,73,female,1.0028
2039,74,male,1.8216
2039,74,female,1.1158
2039,75,male,2.0236
2039,75,female,1.2444
2039,76,male,2.2492
2039,76,female,1.3907
2039,77,male,2.5016
2039,77,female,1.5568
2039,78,male,2.784
2039,78,female,1.7472
2039,79,male,3.0981
2039,79,female,1.9639
2039,80,male,3.4503
2039,80,female,2.213
2039,81,male,3.8424
2039,81,female,2.4984
2039,82,male,4.282
2039,82,female,2.8265
2039,83,male,4.7706
2039,83,female,3.2034
2039,84,male,5.3208
2039,84,female,3.6383
2039,85,male,5.9368
2039,85,female,4.1415
2039,86,male,6.6319
2039,86,female,4.725
2039,87,male,7.4137
2039,87,female,5.4022
2039,88,male,8.2999
2039,88,female,6.1918
2039,89,male,9.3
2039,89,female,7.1092
2039,90,male,10.4437
2039,90,female,8.1861
2039,91,male,11.7456
2039,91,female,9.4432
2039,92,male,13.2353
2039,92,female,10.9176
2039,93,male,14.9421
2039,93,female,12.6498
2039,94,male,16.9151
2039,94,female,14.6931
2039,95,male,19.139
2039,95,female,17.0634
2039,96,male,21.7056
2039,96,female,19.8492
2039,97,male,24.6502
2039,97,female,23.0837
2039,98,male,28.0037
2039,98,female,26.8015
2039,99,male,32.0669
2039,99,female,30.731
2039,100,male,36.9327
2039,100,female,35.223
2039,101,male,42.4756
2039,101,female,40.2994
2039,102,male,48.653
2039,102,female,45.9233
2039,103,male,55.4681
2039,103,female,52.2562
2039,104,male,62.7473
2039,104,female,58.835
2039,105,male,70.5218
2039,105,female,65.5912
2039,106,male,76.5076
2039,106,female,72.4394
2039,107,male,87.1764
2039,107,female,76.2773
2039,108,male,93.3594
2039,108,female,79.2487
2039,109,male,100
2039,109,female,97.3197
2039,110,male,100
2039,110,female,100
2039,111,male,100
2039,111,female,100
2039,112,male,100
2039,112,female,100
2039,113,male,100
2039,113,female,100
2039,114,male,100
2039,114,female,100
2039,115,male,100
2039,115,female,100
2039,116,male,100
2039,116,female,100
2039,117,male,100
2039,117,female,100
2039,118,male,100
2039,118,female,100
2039,119,male,100
2039,119,female,100
2039,120,male,100
2039,120,female,100
2040,0,male,0.2991
2040,0,female,0.3487
2040,1,male,0.0466
2040,1,female,0.0406
2040,2,male,0.0237
2040,2,female,0.0162
2040,3,male,0.0168
2040,3,female,0.0099
2040,4,male,0.0119
2040,4,female,0.0068
2040,5,male,0.0083
2040,5,female,0.0053
2040,6,male,0.0054
2040,6,female,0.0046
2040,7,male,0.0035
2040,7,female,0.0044
2040,8,male,0.0022
2040,8,female,0.0046
2040,9,male,0.002
2040,9,female,0.005
2040,10,male,0.0023
2040,10,female,0.0056
2040,11,male,0.0022
2040,11,female,0.006
2040,12,male,0.0019
2040,12,female,0.0062
2040,13,male,0.002
2040,13,female,0.0062
2040,14,male,0.0028
2040,14,female,0.0067
2040,15,male,0.006
2040,15,female,0.008
2040,16,male,0.0124
2040,16,female,0.0103
2040,17,male,0.0217
2040,17,female,0.014
2040,18,male,0.035
2040,18,female,0.019
2040,19,male,0.0485
2040,19,female,0.0236
2040,20,male,0.0562
2040,20,female,0.026
2040,21,male,0.0569
2040,21,female,0.0258
2040,22,male,0.0528
2040,22,female,0.024
2040,23,male,0.0472
2040,23,female,0.0219
2040,24,male,0.0426
2040,24,female,0.0201
2040,25,male,0.0388
2040,25,female,0.0189
2040,26,male,0.036
2040,26,female,0.018
2040,27,male,0.0341
2040,27,female,0.0176
2040,28,male,0.0328
2040,28,female,0.0174
2040,29,male,0.0321
2040,29,female,0.0175
2040,30,male,0.032
2040,30,female,0.0181
2040,31,male,0.0325
2040,31,female,0.0188
2040,32,male,0.0334
2040,32,female,0.0198
2040,33,male,0.0347
2040,33,female,0.0211
2040,34,male,0.0366
2040,34,female,0.0224
2040,35,male,0.0388
2040,35,female,0.0241
2040,36,male,0.0415
2040,36,female,0.0261
2040,37,male,0.0449
2040,37,female,0.0285
2040,38,male,0.0491
2040,38,female,0.0312
2040,39,male,0.054
2040,39,female,0.0345
2040,40,male,0.06
2040,40,female,0.0385
2040,41,male,0.0671
2040,41,female,0.0431
2040,42,male,0.0753
2040,42,female,0.0484
2040,43,male,0.0849
2040,43,female,0.0545
2040,44,male,0.0958
2040,44,female,0.0614
2040,45,male,0.1076
2040,45,female,0.0689
2040,46,male,0.1207
2040,46,female,0.077
2040,47,male,0.1346
2040,47,female,0.0856
2040,48,male,0.1496
2040,48,female,0.0948
2040,49,male,0.1653
2040,49,female,0.1041
2040,50,male,0.1819
2040,50,female,0.1141
2040,51,male,0.1997
2040,51,female,0.1245
2040,52,male,0.2187
2040,52,female,0.1358
2040,53,male,0.2391
2040,53,female,0.148
2040,54,male,0.2618
2040,54,female,0.1616
2040,55,male,0.2867
2040,55,female,0.1766
2040,56,male,0.3143
2040,56,female,0.1933
2040,57,male,0.3448
2040,57,female,0.212
2040,58,male,0.3785
2040,58,female,0.2329
2040,59,male,0.4157
2040,59,female,0.2557
2040,60,male,0.4568
2040,60,female,0.2812
2040,61,male,0.5016
2040,61,female,0.3085
2040,62,male,0.5508
2040,62,female,0.3382
2040,63,male,0.6048
2040,63,female,0.3708
2040,64,male,0.6645
2040,64,female,0.407
2040,65,male,0.7306
2040,65,female,0.447
2040,66,male,0.8038
2040,66,female,0.4913
2040,67,male,0.8854
2040,67,female,0.5404
2040,68,male,0.9761
2040,68,female,0.5953
2040,69,male,1.0778
2040,69,female,0.6568
2040,70,male,1.1908
2040,70,female,0.7253
2040,71,male,1.3176
2040,71,female,0.8028
2040,72,male,1.4598
2040,72,female,0.8899
2040,73,male,1.6192
2040,73,female,0.9885
2040,74,male,1.797
2040,74,female,1.1003
2040,75,male,1.9959
2040,75,female,1.2269
2040,76,male,2.2188
2040,76,female,1.3712
2040,77,male,2.4677
2040,77,female,1.5356
2040,78,male,2.7461
2040,78,female,1.7225
2040,79,male,3.0572
2040,79,female,1.9373
2040,80,male,3.4032
2040,80,female,2.182
2040,81,male,3.7912
2040,81,female,2.4638
2040,82,male,4.2237
2040,82,female,2.7873
2040,83,male,4.7087
2040,83,female,3.1597
2040,84,male,5.2488
2040,84,female,3.5885
2040,85,male,5.8574
2040,85,female,4.0845
2040,86,male,6.5412
2040,86,female,4.6596
2040,87,male,7.3145
2040,87,female,5.3279
2040,88,male,8.1867
2040,88,female,6.1056
2040,89,male,9.1781
2040,89,female,7.0137
2040,90,male,10.301
2040,90,female,8.0721
2040,91,male,11.5869
2040,91,female,9.3161
2040,92,male,13.058
2040,92,female,10.7711
2040,93,male,14.7447
2040,93,female,12.4797
2040,94,male,16.679
2040,94,female,14.4883
2040,95,male,18.9252
2040,95,female,16.8578
2040,96,male,21.448
2040,96,female,19.6011
2040,97,male,24.3622
2040,97,female,22.819
2040,98,male,27.7407
2040,98,female,26.5072
2040,99,male,31.8273
2040,99,female,30.4537
2040,100,male,36.4664
2040,100,female,34.8062
2040,101,male,41.9048
2040,101,female,39.8055
2040,102,male,48.0456
2040,102,female,45.3917
2040,103,male,54.6893
2040,103,female,51.4914
2040,104,male,61.9163
2040,104,female,58.1597
2040,105,male,69.296
2040,105,female,64.8879
2040,106,male,76.6074
2040,106,female,70.9056
2040,107,male,80.2436
2040,107,female,76.2
2040,108,male,92.902
2040,108,female,78.0065
2040,109,male,100
2040,109,female,96.9071
