district,year,sex,origin,bir
Fluntern,2031,female,Swiss,26.411953964554
Fluntern,2031,female,foreign,13.746717264008277
Fluntern,2032,male,Swiss,28.548669980636227
Fluntern,2032,male,foreign,14.317036356356622
Fluntern,2032,female,Swiss,26.851217430363207
Fluntern,2032,female,foreign,13.465771134826769
Fluntern,2033,male,Swiss,29.109461730176967
Fluntern,2033,male,foreign,14.034082101073338
Fluntern,2033,female,Swiss,27.37866551149223
Fluntern,2033,female,foreign,13.199640830451422
Fluntern,2034,male,Swiss,29.7224781677806
Fluntern,2034,male,foreign,13.766535410130954
Fluntern,2034,female,Swiss,27.95523309469825
Fluntern,2034,female,foreign,12.948001984363644
Fluntern,2035,male,Swiss,30.378755823414348
Fluntern,2035,male,foreign,13.511982142808119
Fluntern,2035,female,Swiss,28.57248966174895
Fluntern,2035,female,foreign,12.708583996305673
Fluntern,2036,male,Swiss,31.03776395487382
Fluntern,2036,male,foreign,13.268082672261436
Fluntern,2036,female,Swiss,29.192314355445642
Fluntern,2036,female,foreign,12.47918634943661
Fluntern,2037,male,Swiss,31.678463613607786
Fluntern,2037,male,foreign,13.029066496531033
Fluntern,2037,female,Swiss,29.794919165263185
Fluntern,2037,female,foreign,12.254381645460416
Fluntern,2038,male,Swiss,32.27734428596082
Fluntern,2038,male,foreign,12.787073861153853
Fluntern,2038,female,Swiss,30.35819147038636
Fluntern,2038,female,foreign,12.026777456772589
Fluntern,2039,male,Swiss,32.826470150144836
Fluntern,2039,male,foreign,12.538412458735152
Fluntern,2039,female,Swiss,30.874667298711877
Fluntern,2039,female,foreign,11.792901013932614
Fluntern,2040,male,Swiss,33.33236283598953
Fluntern,2040,male,foreign,12.278900159970497
Fluntern,2040,female,Swiss,31.350480515693945
Fluntern,2040,female,foreign,11.54881884951972
Fluntern,2041,male,Swiss,33.810996823267814
Fluntern,2041,male,foreign,12.005212035089032
Fluntern,2041,female,Swiss,31.80065578728062
Fluntern,2041,female,foreign,11.291403728104777
Fluntern,2042,male,Swiss,34.280755538895434
Fluntern,2042,male,foreign,11.71614580175417
Fluntern,2042,female,Swiss,32.24248349489996
Fluntern,2042,female,foreign,11.019524852895696
Fluntern,2043,male,Swiss,34.744991718649395
Fluntern,2043,male,foreign,11.405470028681584
Fluntern,2043,female,Swiss,32.67911702669213
Fluntern,2043,female,foreign,10.7273213023003
Fluntern,2044,male,Swiss,35.19020919199151
Fluntern,2044,male,foreign,11.068811659477651
Fluntern,2044,female,Swiss,33.09786267013593
Fluntern,2044,female,foreign,10.410680033989811
Fluntern,2045,male,Swiss,35.58744663455403
Fluntern,2045,male,foreign,10.707470275125168
Fluntern,2045,female,Swiss,33.47148108910123
Fluntern,2045,female,foreign,10.070823358200084
Fluntern,2046,male,Swiss,35.900984205613106
Fluntern,2046,male,foreign,10.322980812984028
Fluntern,2046,female,Swiss,33.766376280324
Fluntern,2046,female,foreign,9.709194947677364
Fluntern,2047,male,Swiss,36.10184105311544
Fluntern,2047,male,foreign,9.918458047248215
Fluntern,2047,female,Swiss,33.95529054106961
Fluntern,2047,female,foreign,9.328724377746383
Fluntern,2048,male,Swiss,36.17699348755896
Fluntern,2048,male,foreign,9.498597172657824
Fluntern,2048,female,Swiss,34.02597454698068
Fluntern,2048,female,foreign,8.93382767531591
Fluntern,2049,male,Swiss,36.13147858860305
Fluntern,2049,male,foreign,9.068269159125855
Fluntern,2049,female,Swiss,33.98316588202308
Fluntern,2049,female,foreign,8.529086191192114
Fluntern,2050,male,Swiss,35.98682767134705
Fluntern,2050,male,foreign,8.63223460355035
Fluntern,2050,female,Swiss,33.847115648041004
Fluntern,2050,female,foreign,8.118977465747077
Hottingen,2021,male,Swiss,46.386707278351736
Hottingen,2021,male,foreign,22.635972393048263
Hottingen,2021,female,Swiss,43.62863712580827
Hottingen,2021,female,foreign,21.290078202791733
Hottingen,2022,male,Swiss,45.9833038373699
Hottingen,2022,male,foreign,22.832959526205478
Hottingen,2022,female,Swiss,43.24921932759537
Hottingen,2022,female,foreign,21.475352835444525
Hottingen,2023,male,Swiss,45.556586866744155
Hottingen,2023,male,foreign,22.980879016613006
Hottingen,2023,female,Swiss,42.84787418026383
Hottingen,2023,female,foreign,21.61447729909958
Hottingen,2024,male,Swiss,45.119928390244525
Hottingen,2024,male,foreign,23.081389397772504
Hottingen,2024,female,Swiss,42.437178631110214
Hottingen,2024,female,foreign,21.70901151384068
Hottingen,2025,male,Swiss,44.69031068537224
Hottingen,2025,male,foreign,23.140934636515926
Hottingen,2025,female,Swiss,42.033105221971255
Hottingen,2025,female,foreign,21.765016299826403
Hottingen,2026,male,Swiss,44.26780723953403
Hottingen,2026,male,foreign,23.1572935483165
Hottingen,2026,female,Swiss,41.635723070824646
Hottingen,2026,female,foreign,21.780402540165415
Hottingen,2027,male,Swiss,43.8624158199968
Hottingen,2027,male,foreign,23.1401783963864
Hottingen,2027,female,Swiss,41.254435495684334
Hottingen,2027,female,foreign,21.7643050243743
Hottingen,2028,male,Swiss,43.464647911947
Hottingen,2028,male,foreign,23.089469655723406
Hottingen,2028,female,Swiss,40.88031815175516
Hottingen,2028,female,foreign,21.716611334192393
Hottingen,2029,male,Swiss,43.062945530242885
Hottingen,2029,male,foreign,23.013963103816614
Hottingen,2029,female,Swiss,40.50250027089599
Hottingen,2029,female,foreign,21.645594266005276
Hottingen,2030,male,Swiss,42.65621824589351
Hottingen,2030,male,foreign,22.92354805977111
Hottingen,2030,female,Swiss,40.119956259061695
Hottingen,2030,female,foreign,21.560555137797603
Hottingen,2031,male,Swiss,42.245696343305774
Hottingen,2031,male,foreign,22.835524296204383
Hottingen,2031,female,Swiss,39.73384325016193
Hottingen,2031,female,foreign,21.477765108834014
Hottingen,2032,male,Swiss,41.84786710753499
Hottingen,2032,male,foreign,22.74942811332838
Hottingen,2032,female,Swiss,39.35966822494772
Hottingen,2032,female,foreign,21.396788050081508
Hottingen,2033,male,Swiss,41.504882842969884
Hottingen,2033,male,foreign,22.681438458007445
Hottingen,2033,female,Swiss,39.03707718763224
Hottingen,2033,female,foreign,21.33284093733418
Hottingen,2034,male,Swiss,41.26249051711952
Hottingen,2034,male,foreign,22.64374559018381
Hottingen,2034,female,Swiss,38.8090970733476
Hottingen,2034,female,foreign,21.297389219611677
Hottingen,2035,male,Swiss,41.18116787271356
Hottingen,2035,male,foreign,22.644073838073453
Hottingen,2035,female,Swiss,38.7326097270566
Hottingen,2035,female,foreign,21.29769795047242
Hottingen,2036,male,Swiss,41.293329976771595
Hottingen,2036,male,foreign,22.677390059996224
Hottingen,2036,female,Swiss,38.83810287421729
Hottingen,2036,female,foreign,21.329033249784548
Hottingen,2037,male,Swiss,41.62287242730033
Hottingen,2037,male,foreign,22.740630810474673
Hottingen,2037,female,Swiss,39.14805132357356
Hottingen,2037,female,foreign,21.388513819026752
Hottingen,2038,male,Swiss,42.172121979463384
Hottingen,2038,male,foreign,22.825048670885828
Hottingen,2038,female,Swiss,39.664643485613425
Hottingen,2038,female,foreign,21.46791234534841
Hottingen,2039,male,Swiss,42.90983679566803
Hottingen,2039,male,foreign,22.928199704260955
Hottingen,2039,female,Swiss,40.35849510619495
Hottingen,2039,female,foreign,21.564930203875655
Hottingen,2040,male,Swiss,43.77996399307338
Hottingen,2040,male,foreign,23.04097763314927
Hottingen,2040,female,Swiss,41.17688610603665
Hottingen,2040,female,foreign,21.671002560030256
Hottingen,2041,male,Swiss,44.72288338559134
Hottingen,2041,male,foreign,23.160783418057978
Hottingen,2041,female,Swiss,42.06374120804241
Hottingen,2041,female,foreign,21.78368490853128
Hottingen,2042,male,Swiss,45.66268199800224
Hottingen,2042,male,foreign,23.275527682442352
Hottingen,2042,female,Swiss,42.94766108591115
Hottingen,2042,female,foreign,21.89160668541132
Hottingen,2043,male,Swiss,46.531391538502966
Hottingen,2043,male,foreign,23.38610753927544
Hottingen,2043,female,Swiss,43.76471872017702
Hottingen,2043,female,foreign,21.995611662920172
Hottingen,2044,male,Swiss,47.262519884179326
Hottingen,2044,male,foreign,23.482289112848026
Hottingen,2044,female,Swiss,44.45237548991703
Hottingen,2044,female,foreign,22.086074453184782
Hottingen,2045,male,Swiss,47.81908978796314
Hottingen,2045,male,foreign,23.562695971497348
Hottingen,2045,female,Swiss,44.97585274864157
Hottingen,2045,female,foreign,22.161700464692487
Hottingen,2046,male,Swiss,48.17659938200131
Hottingen,2046,male,foreign,23.623889651667966
Hottingen,2046,female,Swiss,45.31210546547465
Hottingen,2046,female,foreign,22.21925567874414
Hottingen,2047,male,Swiss,48.33250492064892
Hottingen,2047,male,foreign,23.66843229471408
Hottingen,2047,female,Swiss,45.458741141310504
Hottingen,2047,female,foreign,22.261149896378996
Hottingen,2048,male,Swiss,48.304921429356156
Hottingen,2048,male,foreign,23.70220183509275
Hottingen,2048,female,Swiss,45.43279771477984
Hottingen,2048,female,foreign,22.292911560647283
Hottingen,2049,male,Swiss,48.12647694976882
Hottingen,2049,male,foreign,23.729976896329013
Hottingen,2049,female,Swiss,45.2649632228789
Hottingen,2049,female,foreign,22.319035166717278
Hottingen,2050,male,Swiss,47.85307236513012
Hottingen,2050,male,foreign,23.7551282539824
Hottingen,2050,female,Swiss,45.00781478291405
Hottingen,2050,female,foreign,22.342691069898684
Hirslanden,2021,male,Swiss,33.34535359981023
Hirslanden,2021,male,foreign,14.705461401989767
Hirslanden,2021,female,Swiss,31.362698872071768
Hirslanden,2021,female,foreign,13.831101126128234
Hirslanden,2022,male,Swiss,33.17084878699484
Hirslanden,2022,male,foreign,14.925737665994788
Hirslanden,2022,female,Swiss,31.198569801445046
Hirslanden,2022,female,foreign,14.038280159812068
Hirslanden,2023,male,Swiss,33.396684850263036
Hirslanden,2023,male,foreign,15.311714726465578
Hirslanden,2023,female,Swiss,31.41097805873145
Hirslanden,2023,female,foreign,14.401307718744349
Hirslanden,2024,male,Swiss,33.23760264394521
Hirslanden,2024,male,foreign,15.37234106159301
Hirslanden,2024,female,Swiss,31.26135459416939
Hirslanden,2024,female,foreign,14.458329321068272
Hirslanden,2025,male,Swiss,32.89627665377166
Hirslanden,2025,male,foreign,15.229866550719876
Hirslanden,2025,female,Swiss,30.94032323323382
Hirslanden,2025,female,foreign,14.324326088261486
Hirslanden,2026,male,Swiss,32.917783817399425
Hirslanden,2026,male,foreign,15.257375355244578
Hirslanden,2026,female,Swiss,30.96055161960947
Hirslanden,2026,female,foreign,14.35019926876493
Hirslanden,2027,male,Swiss,32.75522092700022
Hirslanden,2027,male,foreign,15.074412789707589
Hirslanden,2027,female,Swiss,30.807654426178814
Hirslanden,2027,female,foreign,14.178115328175648
Hirslanden,2028,male,Swiss,32.855998213302016
Hirslanden,2028,male,foreign,14.988875114072316
Hirslanden,2028,female,Swiss,30.90243967636269
Hirslanden,2028,female,foreign,14.097663568828244
Hirslanden,2029,male,Swiss,33.04452982047925
Hirslanden,2029,male,foreign,14.883520890855577
Hirslanden,2029,female,Swiss,31.0797615333965
Hirslanden,2029,female,foreign,13.998573518163242
Hirslanden,2030,male,Swiss,33.323214385331504
Hirslanden,2030,male,foreign,14.763711829874564
Hirslanden,2030,female,Swiss,31.34187601545151
Hirslanden,2030,female,foreign,13.88588808837927
Hirslanden,2031,male,Swiss,33.67920504261028
Hirslanden,2031,male,foreign,14.63538361343006
Hirslanden,2031,female,Swiss,31.676700108771925
Hirslanden,2031,female,foreign,13.7651900367874
Hirslanden,2032,male,Swiss,34.09382689473221
Hirslanden,2032,male,foreign,14.49851787250007
Hirslanden,2032,female,Swiss,32.0666692915835
Hirslanden,2032,female,foreign,13.636462086554634
Hirslanden,2033,male,Swiss,34.54016735287273
Hirslanden,2033,male,foreign,14.347925557870816
Hirslanden,2033,female,Swiss,32.48647114917014
Hirslanden,2033,female,foreign,13.494823719996951
Hirslanden,2034,male,Swiss,34.97978973780125
Hirslanden,2034,male,foreign,14.180616190611019
Hirslanden,2034,female,Swiss,32.899954378090335
Hirslanden,2034,female,foreign,13.337462266679637
Hirslanden,2035,male,Swiss,35.39120372735352
Hirslanden,2035,male,foreign,13.997101015341848
Hirslanden,2035,female,Swiss,33.286906432068825
Hirslanden,2035,female,foreign,13.164858573538552
Hirslanden,2036,male,Swiss,35.765919321502516
Hirslanden,2036,male,foreign,13.796427761680103
Hirslanden,2036,female,Swiss,33.63934211120438
Hirslanden,2036,female,foreign,12.9761169904741
Hirslanden,2037,male,Swiss,36.108406875851195
Hirslanden,2037,male,foreign,13.578259977523384
Hirslanden,2037,female,Swiss,33.96146597179919
Hirslanden,2037,female,foreign,12.770921070220513
Hirslanden,2038,male,Swiss,36.439108949563874
Hirslanden,2038,male,foreign,13.343467295793644
Hirslanden,2038,female,Swiss,34.27250509523135
Hirslanden,2038,female,foreign,12.55008873889091
Hirslanden,2039,male,Swiss,36.77508934217726
Hirslanden,2039,male,foreign,13.094424021831266
Hirslanden,2039,female,Swiss,34.588508698219506
Hirslanden,2039,female,foreign,12.315853129902155
Hirslanden,2040,male,Swiss,37.12447126441744
Hirslanden,2040,male,foreign,12.833890461038559
Hirslanden,2040,female,Swiss,34.91711699999581
Hirslanden,2040,female,foreign,12.07081042586387
Hirslanden,2041,male,Swiss,37.48625378530486
Hirslanden,2041,male,foreign,12.56337515452807
Hirslanden,2041,female,Swiss,35.25738858313584
Hirslanden,2041,female,foreign,11.816379472748322
Hirslanden,2042,male,Swiss,37.84582136880966
Hirslanden,2042,male,foreign,12.284674261581461
Hirslanden,2042,female,Swiss,35.595576925084735
Hirslanden,2042,female,foreign,11.554249633438062
Hirslanden,2043,male,Swiss,38.180353613883916
Hirslanden,2043,male,foreign,11.999200898127521
Hirslanden,2043,female,Swiss,35.910218484780835
Hirslanden,2043,female,foreign,11.285750002531335
Hirslanden,2044,male,Swiss,38.48127368356842
Hirslanden,2044,male,foreign,11.708633513800715
Hirslanden,2044,female,Swiss,36.193246388558464
Hirslanden,2044,female,foreign,11.01245923206732
Hirslanden,2045,male,Swiss,38.7444424236741
Hirslanden,2045,male,foreign,11.413750186728757
Hirslanden,2045,female,Swiss,36.44076758888917
Hirslanden,2045,female,foreign,10.735109137048232
Hirslanden,2046,male,Swiss,38.97166427778201
Hirslanden,2046,male,foreign,11.116214513412565
Hirslanden,2046,female,Swiss,36.65447924038537
Hirslanden,2046,female,foreign,10.455264399520303
Hirslanden,2047,male,Swiss,39.172832244613204
Hirslanden,2047,male,foreign,10.819008019651012
Hirslanden,2047,female,Swiss,36.84368612186434
Hirslanden,2047,female,foreign,10.175729269122979
Hirslanden,2048,male,Swiss,39.36231206620766
Hirslanden,2048,male,foreign,10.52328424236743
Hirslanden,2048,female,Swiss,37.02189981419222
Hirslanden,2048,female,foreign,9.897588695549649
Hirslanden,2049,male,Swiss,39.56571367552384
Hirslanden,2049,male,foreign,10.23159210284963
Hirslanden,2049,female,Swiss,37.21320752979294
Hirslanden,2049,female,foreign,9.62324004581456
Hirslanden,2050,male,Swiss,39.80062712974444
Hirslanden,2050,male,foreign,9.946072778498534
Hirslanden,2050,female,Swiss,37.434153452698396
Hirslanden,2050,female,foreign,9.354697186762925
Witikon,2021,male,Swiss,34.38728588878552
Witikon,2021,male,foreign,22.157216291614468
Witikon,2021,female,Swiss,32.342679741862476
Witikon,2021,female,foreign,20.83978807773753
Witikon,2022,male,Swiss,34.977566558857
Witikon,2022,male,foreign,22.73212651620858
Witikon,2022,female,Swiss,32.897863385366016
Witikon,2022,female,foreign,21.3805151747962
Witikon,2023,male,Swiss,35.25665137435443
Witikon,2023,male,foreign,22.980828995385735
Witikon,2023,female,Swiss,33.160354319883
Witikon,2023,female,foreign,21.614430252044478
Witikon,2024,male,Swiss,36.86961628047918
Witikon,2024,male,foreign,24.275642300722406
Witikon,2024,female,Swiss,34.67741523484952
Witikon,2024,female,foreign,22.832256287965027
Witikon,2025,male,Swiss,37.246704795096974
Witikon,2025,male,foreign,24.452127893891205
Witikon,2025,female,Swiss,35.03208274487231
Witikon,2025,female,foreign,22.998248365309305
Witikon,2026,male,Swiss,37.676169860079284
Witikon,2026,male,foreign,24.619524977065115
Witikon,2026,female,Swiss,35.43601258981454
Witikon,2026,female,foreign,23.155692319110305
Witikon,2027,male,Swiss,40.67891005303093
Witikon,2027,male,foreign,26.84853302930305
Witikon,2027,female,Swiss,38.26021525363471
Witikon,2027,female,foreign,25.25216756315028
Witikon,2028,male,Swiss,40.79347281406547
Witikon,2028,male,foreign,26.56280555169237
Witikon,2028,female,Swiss,38.3679663190275
Witikon,2028,female,foreign,24.983428927257357
Witikon,2029,male,Swiss,40.64037818089507
Witikon,2029,male,foreign,26.06702997585257
Witikon,2029,female,Swiss,38.22397441728678
Witikon,2029,female,foreign,24.517131275122694
Witikon,2030,male,Swiss,40.3618680157793
Witikon,2030,male,foreign,25.525676130755382
Witikon,2030,female,Swiss,37.96202396547371
Witikon,2030,female,foreign,24.007965355613056
Witikon,2031,male,Swiss,39.96471389537955
Witikon,2031,male,foreign,24.961219355420976
Witikon,2031,female,Swiss,37.5884839144853
Witikon,2031,female,foreign,23.47707016452969
Witikon,2032,male,Swiss,39.445544732470374
Witikon,2032,male,foreign,24.383085146043886
Witikon,2032,female,Swiss,37.10018361587701
Witikon,2032,female,foreign,22.933310775022417
Witikon,2033,male,Swiss,38.81398220453004
Witikon,2033,male,foreign,23.80761749969028
Witikon,2033,female,Swiss,36.50617265949628
Witikon,2033,female,foreign,22.392059399499125
Witikon,2034,male,Swiss,38.09789220313729
Witikon,2034,male,foreign,23.237918635784325
Witikon,2034,female,Swiss,35.83266008114683
Witikon,2034,female,foreign,21.856233804998737
Witikon,2035,male,Swiss,37.34631334073047
Witikon,2035,male,foreign,22.683342813621238
Witikon,2035,female,Swiss,35.12576874560515
Witikon,2035,female,foreign,21.334632063389634
Witikon,2036,male,Swiss,36.611716194444696
Witikon,2036,male,foreign,22.150971270058793
Witikon,2036,female,Swiss,34.434849423898655
Witikon,2036,female,foreign,20.83391437392707
Witikon,2037,male,Swiss,35.94796481952926
Witikon,2037,male,foreign,21.647292325472193
Witikon,2037,female,Swiss,33.81056351146752
Witikon,2037,female,foreign,20.360183273131
Witikon,2038,male,Swiss,35.4043052543546
Witikon,2038,male,foreign,21.182585694197016
Witikon,2038,female,Swiss,33.299228965847604
Witikon,2038,female,foreign,19.92310726201857
Witikon,2039,male,Swiss,35.018992134514654
Witikon,2039,male,foreign,20.762635460714282
Witikon,2039,female,Swiss,32.936825870830866
Witikon,2039,female,foreign,19.528126513814716
Witikon,2040,male,Swiss,34.81036437406834
Witikon,2040,male,foreign,20.39137680055883
Witikon,2040,female,Swiss,32.74060274164296
Witikon,2040,female,foreign,19.17894222559741
Witikon,2041,male,Swiss,34.77524594339077
Witikon,2041,male,foreign,20.06844778464648
Witikon,2041,female,Swiss,32.70757238966591
Witikon,2041,female,foreign,18.8752139879346
Witikon,2042,male,Swiss,34.89648979006465
Witikon,2042,male,foreign,19.79156046964489
Witikon,2042,female,Swiss,32.82160729536703
Witikon,2042,female,foreign,18.614789894487867
Witikon,2043,male,Swiss,35.14942230114219
Witikon,2043,male,foreign,19.55795912764985
Witikon,2043,female,Swiss,33.05950089442987
Witikon,2043,female,foreign,18.395078067975877
Witikon,2044,male,Swiss,35.49851089809451
Witikon,2044,male,foreign,19.365403276835004
Witikon,2044,female,Swiss,33.38783331151217
Witikon,2044,female,foreign,18.21397124159045
Witikon,2045,male,Swiss,35.91197849570458
Witikon,2045,male,foreign,19.21206295297812
Witikon,2045,female,Swiss,33.77671686970833
Witikon,2045,female,foreign,18.069748257489398
Witikon,2046,male,Swiss,36.36230028469029
Witikon,2046,male,foreign,19.092421492472653
Witikon,2046,female,Swiss,34.2002633353716
Witikon,2046,female,foreign,17.957220462958254
Witikon,2047,male,Swiss,36.828925450827576
Witikon,2047,male,foreign,19.00237959716208
Witikon,2047,female,Swiss,34.63914380871518
Witikon,2047,female,foreign,17.87253229673313
Witikon,2048,male,Swiss,37.49417490022685
Witikon,2048,male,foreign,19.09995820577851
Witikon,2048,female,Swiss,35.26483872281679
Witikon,2048,female,foreign,17.96430905685153
Witikon,2049,male,Swiss,38.314420911793064
Witikon,2049,male,foreign,19.33411934770373
Witikon,2049,female,Swiss,36.036314382379615
Witikon,2049,female,foreign,18.184547398597072
Witikon,2050,male,Swiss,39.13947428565025
Witikon,2050,male,foreign,19.564562517444525
Witikon,2050,female,Swiss,36.81231156712133
Witikon,2050,female,foreign,18.401288832094647
Seefeld,2021,male,Swiss,20.608473511962917
Seefeld,2021,male,foreign,18.886038808677082
Seefeld,2021,female,Swiss,19.38313075715708
Seefeld,2021,female,foreign,17.76310892220292
Seefeld,2022,male,Swiss,21.63743059952295
Seefeld,2022,male,foreign,20.699373446259138
Seefeld,2022,female,Swiss,20.35090790766278
Seefeld,2022,female,foreign,19.468625944913605
Seefeld,2023,male,Swiss,21.560059488595293
Seefeld,2023,male,foreign,21.075971629208453
Seefeld,2023,female,Swiss,20.27813714377934
Seefeld,2023,female,foreign,19.822832277506706
Seefeld,2024,male,Swiss,21.513828759661727
Seefeld,2024,male,foreign,21.37947879123569
Seefeld,2024,female,Swiss,20.234655210806586
Seefeld,2024,female,foreign,20.108293449771246
Seefeld,2025,male,Swiss,21.498456661040485
Seefeld,2025,male,foreign,21.619613819601536
Seefeld,2025,female,Swiss,20.2201971095108
Seefeld,2025,female,foreign,20.334150481418295
Seefeld,2026,male,Swiss,21.51962891157567
Seefeld,2026,male,foreign,21.798657657358746
Seefeld,2026,female,Swiss,20.24011049612376
Seefeld,2026,female,foreign,20.502548694730727
Seefeld,2027,male,Swiss,21.562880567651703
Seefeld,2027,male,foreign,21.906068618450263
Seefeld,2027,female,Swiss,20.28079048655094
Seefeld,2027,female,foreign,20.603573193337105
Seefeld,2028,male,Swiss,21.611994693781025
Seefeld,2028,male,foreign,21.92433908108191
Seefeld,2028,female,Swiss,20.326984375110204
Seefeld,2028,female,foreign,20.62075732713417
Seefeld,2029,male,Swiss,21.649711069365054
Seefeld,2029,male,foreign,21.862366664089596
Seefeld,2029,female,Swiss,20.362458202863962
Seefeld,2029,female,foreign,20.562469678551086
Seefeld,2030,male,Swiss,21.671378473625914
Seefeld,2030,male,foreign,21.738583908644042
Seefeld,2030,female,Swiss,20.382837302252987
Seefeld,2030,female,foreign,20.446046823025686
Seefeld,2031,male,Swiss,21.678363936886946
Seefeld,2031,male,foreign,21.57014132183604
Seefeld,2031,female,Swiss,20.38940742243725
Seefeld,2031,female,foreign,20.28761952935553
Seefeld,2032,male,Swiss,21.66726795752355
Seefeld,2032,male,foreign,21.373615745323395
Seefeld,2032,female,Swiss,20.378971190042137
Seefeld,2032,female,foreign,20.102779010019685
Seefeld,2033,male,Swiss,21.63890183730447
Seefeld,2033,male,foreign,21.163083894166206
Seefeld,2033,female,Swiss,20.352291668292967
Seefeld,2033,female,foreign,19.90476500392859
Seefeld,2034,male,Swiss,21.59179617058805
Seefeld,2034,male,foreign,20.953692023845647
Seefeld,2034,female,Swiss,20.307986819763673
Seefeld,2034,female,foreign,19.7078231974647
Seefeld,2035,male,Swiss,21.524484332819597
Seefeld,2035,male,foreign,20.750368910087495
Seefeld,2035,female,Swiss,20.244677222756742
Seefeld,2035,female,foreign,19.516589310217356
Seefeld,2036,male,Swiss,21.42981558832014
Seefeld,2036,male,foreign,20.55776267107215
Seefeld,2036,female,Swiss,20.155637311470556
Seefeld,2036,female,foreign,19.33543509162317
Seefeld,2037,male,Swiss,21.307199023648728
Seefeld,2037,male,foreign,20.383063517734296
Seefeld,2037,female,Swiss,20.040311307114152
Seefeld,2037,female,foreign,19.171123235611777
Seefeld,2038,male,Swiss,21.16751580396145
Seefeld,2038,male,foreign,20.237233707374415
Seefeld,2038,female,Swiss,19.90893340034161
Seefeld,2038,female,foreign,19.033964203388635
Seefeld,2039,male,Swiss,21.020909827943647
Seefeld,2039,male,foreign,20.13525061719008
Seefeld,2039,female,Swiss,19.771044351874032
Seefeld,2039,female,foreign,18.938044844251515
Seefeld,2040,male,Swiss,20.890993343952346
Seefeld,2040,male,foreign,20.077189553830063
Seefeld,2040,female,Swiss,19.64885246826598
Seefeld,2040,female,foreign,18.883435987251335
Seefeld,2041,male,Swiss,20.79543635936001
Seefeld,2041,male,foreign,20.05752402037729
Seefeld,2041,female,Swiss,19.558977130044653
Seefeld,2041,female,foreign,18.864939731034053
Seefeld,2042,male,Swiss,20.748820995407392
Seefeld,2042,male,foreign,20.06578213753122
Seefeld,2042,female,Swiss,19.51513343175901
Seefeld,2042,female,foreign,18.87270683540059
Seefeld,2043,male,Swiss,20.75105096573849
Seefeld,2043,male,foreign,20.09343485844238
Seefeld,2043,female,Swiss,19.517230812066547
Seefeld,2043,female,foreign,18.898715375281093
Seefeld,2044,male,Swiss,20.79307265649686
Seefeld,2044,male,foreign,20.13389952122422
Seefeld,2044,female,Swiss,19.556753968700804
Seefeld,2044,female,foreign,18.936774082020793
Seefeld,2045,male,Swiss,20.87215272736988
Seefeld,2045,male,foreign,20.186373667960755
Seefeld,2045,female,Swiss,19.631132080846143
Seefeld,2045,female,foreign,18.986128210407553
Seefeld,2046,male,Swiss,20.985938289427992
Seefeld,2046,male,foreign,20.246831073808483
Seefeld,2046,female,Swiss,19.738152158115263
Seefeld,2046,female,foreign,19.042990927682798
Seefeld,2047,male,Swiss,21.116855906579964
Seefeld,2047,male,foreign,20.31141949518425
Seefeld,2047,female,Swiss,19.86128564930757
Seefeld,2047,female,foreign,19.10373903773559
Seefeld,2048,male,Swiss,21.252217107369106
Seefeld,2048,male,foreign,20.378009855551003
Seefeld,2048,female,Swiss,19.98859851664919
Seefeld,2048,female,foreign,19.166370055088993
Seefeld,2049,male,Swiss,21.381016672956576
Seefeld,2049,male,foreign,20.439225622806518
Seefeld,2049,female,Swiss,20.10973989181207
Seefeld,2049,female,foreign,19.223946042967214
Seefeld,2050,male,Swiss,21.494408258890232
Seefeld,2050,male,foreign,20.483742618389464
Seefeld,2050,female,Swiss,20.216389418068225
Seefeld,2050,female,foreign,19.265816138090912
Muehlebach,2021,male,Swiss,22.46985272171977
Muehlebach,2021,male,foreign,15.285079961280228
Muehlebach,2021,female,Swiss,21.133835708226226
Muehlebach,2021,female,foreign,14.376256608773776
Muehlebach,2022,male,Swiss,22.3739708701296
Muehlebach,2022,male,foreign,15.408437636187973
Muehlebach,2022,female,Swiss,21.04365481901424
Muehlebach,2022,female,foreign,14.492279658285316
Muehlebach,2023,male,Swiss,22.150810711610088
Muehlebach,2023,male,foreign,15.36291487730691
Muehlebach,2023,female,Swiss,20.833763361994837
Muehlebach,2023,female,foreign,14.449463600739566
Muehlebach,2024,male,Swiss,22.09843172202632
Muehlebach,2024,male,foreign,15.433141199802948
Muehlebach,2024,female,Swiss,20.784498732887755
Muehlebach,2024,female,foreign,14.515514392456131
Muehlebach,2025,male,Swiss,21.870355195605285
Muehlebach,2025,male,foreign,15.208885242897779
Muehlebach,2025,female,Swiss,20.569983226356378
Muehlebach,2025,female,foreign,14.30459229125145
Muehlebach,2026,male,Swiss,21.835241558972506
Muehlebach,2026,male,foreign,15.067718612952458
Muehlebach,2026,female,Swiss,20.53695738337887
Muehlebach,2026,female,foreign,14.171819175125744
Muehlebach,2027,male,Swiss,21.90986957267096
Muehlebach,2027,male,foreign,14.922625266474775
Muehlebach,2027,female,Swiss,20.60714814965878
Muehlebach,2027,female,foreign,14.035352817967464
Muehlebach,2028,male,Swiss,22.063142360793822
Muehlebach,2028,male,foreign,14.7716740566394
Muehlebach,2028,female,Swiss,20.75130761357904
Muehlebach,2028,female,foreign,13.893376895466863
Muehlebach,2029,male,Swiss,22.235074894534492
Muehlebach,2029,male,foreign,14.605324402105731
Muehlebach,2029,female,Swiss,20.9130173482166
